PERMNO,date,TICKER,COMNAM,vwretd,ewretd
22111,11/13/19,JNJ,JOHNSON & JOHNSON,0.000334,-0.004135
22111,11/14/19,JNJ,JOHNSON & JOHNSON,0.00099,-0.001756
22111,11/15/19,JNJ,JOHNSON & JOHNSON,0.007065,0.004136
22111,11/18/19,JNJ,JOHNSON & JOHNSON,0.000151,-0.003061
22111,11/19/19,JNJ,JOHNSON & JOHNSON,0.000029,0.00146
22111,11/20/19,JNJ,JOHNSON & JOHNSON,-0.002958,-0.002946
22111,11/21/19,JNJ,JOHNSON & JOHNSON,-0.001706,-0.000985
22111,11/22/19,JNJ,JOHNSON & JOHNSON,0.002009,0.003557
22111,11/25/19,JNJ,JOHNSON & JOHNSON,0.008548,0.011192
22111,11/26/19,JNJ,JOHNSON & JOHNSON,0.002221,0.000465
22111,11/27/19,JNJ,JOHNSON & JOHNSON,0.004316,0.005769
22111,11/29/19,JNJ,JOHNSON & JOHNSON,-0.004045,-0.000236
22111,12/2/19,JNJ,JOHNSON & JOHNSON,-0.008547,-0.006343
22111,12/3/19,JNJ,JOHNSON & JOHNSON,-0.00563,-0.0028
22111,12/4/19,JNJ,JOHNSON & JOHNSON,0.006024,0.005447
22111,12/5/19,JNJ,JOHNSON & JOHNSON,0.0011,-0.000491
22111,12/6/19,JNJ,JOHNSON & JOHNSON,0.008425,0.008005
22111,12/9/19,JNJ,JOHNSON & JOHNSON,-0.002699,0.000526
22111,12/10/19,JNJ,JOHNSON & JOHNSON,-0.0007,0.001636
22111,12/11/19,JNJ,JOHNSON & JOHNSON,0.002734,0.002606
22111,12/12/19,JNJ,JOHNSON & JOHNSON,0.00785,0.007406
22111,12/13/19,JNJ,JOHNSON & JOHNSON,0.000031,-0.000715
22111,12/16/19,JNJ,JOHNSON & JOHNSON,0.007071,0.005041
22111,12/17/19,JNJ,JOHNSON & JOHNSON,0.000533,0.002179
22111,12/18/19,JNJ,JOHNSON & JOHNSON,0.000231,0.002202
22111,12/19/19,JNJ,JOHNSON & JOHNSON,0.004187,0.003721
22111,12/20/19,JNJ,JOHNSON & JOHNSON,0.00454,0.002899
22111,12/23/19,JNJ,JOHNSON & JOHNSON,0.000951,0.003865
22111,12/24/19,JNJ,JOHNSON & JOHNSON,0.000379,0.003556
22111,12/26/19,JNJ,JOHNSON & JOHNSON,0.004618,0.003437
22111,12/27/19,JNJ,JOHNSON & JOHNSON,-0.000643,-0.002284
22111,12/30/19,JNJ,JOHNSON & JOHNSON,-0.005108,-0.001236
22111,12/31/19,JNJ,JOHNSON & JOHNSON,0.002965,0.005045
76076,2/14/90,,,0.00207,-0.000178
76076,2/15/90,,,0.007678,0.005332
76076,2/16/90,CSCO,CISCO SYSTEMS INC,-0.004366,0.001816
76076,2/20/90,CSCO,CISCO SYSTEMS INC,-0.012805,-0.007348
76076,2/21/90,CSCO,CISCO SYSTEMS INC,-0.001964,-0.005267
76076,2/22/90,CSCO,CISCO SYSTEMS INC,-0.003193,0.003801
76076,2/23/90,CSCO,CISCO SYSTEMS INC,-0.00544,-0.003394
76076,2/26/90,CSCO,CISCO SYSTEMS INC,0.009421,-0.001126
76076,2/27/90,CSCO,CISCO SYSTEMS INC,0.005183,0.003138
76076,2/28/90,CSCO,CISCO SYSTEMS INC,0.0056,0.00407
76076,3/1/90,CSCO,CISCO SYSTEMS INC,0.00296,0.001105
76076,3/2/90,CSCO,CISCO SYSTEMS INC,0.008011,0.006342
76076,3/5/90,CSCO,CISCO SYSTEMS INC,-0.003228,0.000274
76076,3/6/90,CSCO,CISCO SYSTEMS INC,0.010611,0.005962
76076,3/7/90,CSCO,CISCO SYSTEMS INC,-0.001645,0.001821
76076,3/8/90,CSCO,CISCO SYSTEMS INC,0.008561,0.006805
76076,3/9/90,CSCO,CISCO SYSTEMS INC,-0.004732,0.000415
76076,3/12/90,CSCO,CISCO SYSTEMS INC,0.001731,-0.000265
76076,3/13/90,CSCO,CISCO SYSTEMS INC,-0.006391,-0.00149
76076,3/14/90,CSCO,CISCO SYSTEMS INC,0.00262,0.003435
76076,3/15/90,CSCO,CISCO SYSTEMS INC,0.002671,0.002698
76076,3/16/90,CSCO,CISCO SYSTEMS INC,0.008938,0.004334
76076,3/19/90,CSCO,CISCO SYSTEMS INC,0.00392,-0.0007
76076,3/20/90,CSCO,CISCO SYSTEMS INC,-0.005081,-0.001436
76076,3/21/90,CSCO,CISCO SYSTEMS INC,-0.004066,-0.00042
76076,3/22/90,CSCO,CISCO SYSTEMS INC,-0.011574,-0.00605
76076,3/23/90,CSCO,CISCO SYSTEMS INC,0.00446,0.004761
76076,3/26/90,CSCO,CISCO SYSTEMS INC,0.00173,0.001493
76076,3/27/90,CSCO,CISCO SYSTEMS INC,0.007774,0.002262
76076,3/28/90,CSCO,CISCO SYSTEMS INC,0.001339,-0.001054
76076,3/29/90,CSCO,CISCO SYSTEMS INC,-0.00304,-0.001298
76076,3/30/90,CSCO,CISCO SYSTEMS INC,-0.001393,0.001643
76076,4/2/90,CSCO,CISCO SYSTEMS INC,-0.004029,-0.006479
76076,4/3/90,CSCO,CISCO SYSTEMS INC,0.012721,0.005081
76076,4/4/90,CSCO,CISCO SYSTEMS INC,-0.005989,-0.002944
76076,4/5/90,CSCO,CISCO SYSTEMS INC,-0.000996,0.000787
76076,4/6/90,CSCO,CISCO SYSTEMS INC,-0.002248,-0.001119
76076,4/9/90,CSCO,CISCO SYSTEMS INC,0.002046,-0.001349
76076,4/10/90,CSCO,CISCO SYSTEMS INC,0.001632,0.000932
76076,4/11/90,CSCO,CISCO SYSTEMS INC,-0.000101,0.00069
76076,4/12/90,CSCO,CISCO SYSTEMS INC,0.00681,0.004244
76076,4/16/90,CSCO,CISCO SYSTEMS INC,0.000896,-0.001144
76076,4/17/90,CSCO,CISCO SYSTEMS INC,-0.000705,-0.002101
76076,4/18/90,CSCO,CISCO SYSTEMS INC,-0.010032,-0.00394
76076,4/19/90,CSCO,CISCO SYSTEMS INC,-0.007279,-0.001527
76076,4/20/90,CSCO,CISCO SYSTEMS INC,-0.008565,-0.003607
76076,4/23/90,CSCO,CISCO SYSTEMS INC,-0.010963,-0.007735
76076,4/24/90,CSCO,CISCO SYSTEMS INC,-0.002231,-0.001039
76076,4/25/90,CSCO,CISCO SYSTEMS INC,0.004541,0.001708
76076,4/26/90,CSCO,CISCO SYSTEMS INC,0.002074,0.002309
76076,4/27/90,CSCO,CISCO SYSTEMS INC,-0.010253,-0.002863
76076,4/30/90,CSCO,CISCO SYSTEMS INC,0.004452,-0.000267
76076,5/1/90,CSCO,CISCO SYSTEMS INC,0.004264,0.000983
76076,5/2/90,CSCO,CISCO SYSTEMS INC,0.005667,0.001682
76076,5/3/90,CSCO,CISCO SYSTEMS INC,0.003563,0.001765
76076,5/4/90,CSCO,CISCO SYSTEMS INC,0.007832,0.004794
76076,5/7/90,CSCO,CISCO SYSTEMS INC,0.005966,0.002387
76076,5/8/90,CSCO,CISCO SYSTEMS INC,0.003826,0.001052
76076,5/9/90,CSCO,CISCO SYSTEMS INC,0.001409,0.000051
76076,5/10/90,CSCO,CISCO SYSTEMS INC,0.004172,0.003378
76076,5/11/90,CSCO,CISCO SYSTEMS INC,0.019775,0.008515
76076,5/14/90,CSCO,CISCO SYSTEMS INC,0.007841,0.003029
76076,5/15/90,CSCO,CISCO SYSTEMS INC,-0.000891,-0.001174
76076,5/16/90,CSCO,CISCO SYSTEMS INC,-0.000747,0.000652
76076,5/17/90,CSCO,CISCO SYSTEMS INC,0.002435,0.003841
76076,5/18/90,CSCO,CISCO SYSTEMS INC,0.001087,0.00351
76076,5/21/90,CSCO,CISCO SYSTEMS INC,0.009446,0.004536
76076,5/22/90,CSCO,CISCO SYSTEMS INC,0.001591,0.003114
76076,5/23/90,CSCO,CISCO SYSTEMS INC,0.002005,0.001556
76076,5/24/90,CSCO,CISCO SYSTEMS INC,-0.000576,0.003635
76076,5/25/90,CSCO,CISCO SYSTEMS INC,-0.00883,-0.001022
76076,5/29/90,CSCO,CISCO SYSTEMS INC,0.013671,0.004051
76076,5/30/90,CSCO,CISCO SYSTEMS INC,0.001209,0.001823
76076,5/31/90,CSCO,CISCO SYSTEMS INC,0.001151,0.002441
76076,6/1/90,CSCO,CISCO SYSTEMS INC,0.005492,0.005184
76076,6/4/90,CSCO,CISCO SYSTEMS INC,0.010774,0.003835
76076,6/5/90,CSCO,CISCO SYSTEMS INC,-0.00153,0.000013
76076,6/6/90,CSCO,CISCO SYSTEMS INC,-0.003031,-0.00005
76076,6/7/90,CSCO,CISCO SYSTEMS INC,-0.004297,0.000401
76076,6/8/90,CSCO,CISCO SYSTEMS INC,-0.010236,-0.002362
76076,6/11/90,CSCO,CISCO SYSTEMS INC,0.006587,0.001572
76076,6/12/90,CSCO,CISCO SYSTEMS INC,0.010833,0.004741
76076,6/13/90,CSCO,CISCO SYSTEMS INC,-0.00208,0.00196
76076,6/14/90,CSCO,CISCO SYSTEMS INC,-0.004824,-0.001095
76076,6/15/90,CSCO,CISCO SYSTEMS INC,-0.000685,0.003136
76076,6/18/90,CSCO,CISCO SYSTEMS INC,-0.014123,-0.009291
76076,6/19/90,CSCO,CISCO SYSTEMS INC,0.003006,0.000281
76076,6/20/90,CSCO,CISCO SYSTEMS INC,0.001105,0.000386
76076,6/21/90,CSCO,CISCO SYSTEMS INC,0.002671,0.000938
76076,6/22/90,CSCO,CISCO SYSTEMS INC,-0.010012,-0.000154
76076,6/25/90,CSCO,CISCO SYSTEMS INC,-0.007954,-0.005128
76076,6/26/90,CSCO,CISCO SYSTEMS INC,-0.000954,-0.000207
76076,6/27/90,CSCO,CISCO SYSTEMS INC,0.006607,0.00239
76076,6/28/90,CSCO,CISCO SYSTEMS INC,0.006728,0.00333
76076,6/29/90,CSCO,CISCO SYSTEMS INC,0.002203,0.005223
76076,7/2/90,CSCO,CISCO SYSTEMS INC,0.003126,-0.000081
76076,7/3/90,CSCO,CISCO SYSTEMS INC,0.001883,0.001737
76076,7/5/90,CSCO,CISCO SYSTEMS INC,-0.009792,-0.003661
76076,7/6/90,CSCO,CISCO SYSTEMS INC,0.006186,0.002639
76076,7/9/90,CSCO,CISCO SYSTEMS INC,0.002204,-0.000947
76076,7/10/90,CSCO,CISCO SYSTEMS INC,-0.006086,-0.001898
76076,7/11/90,CSCO,CISCO SYSTEMS INC,0.01054,0.00399
76076,7/12/90,CSCO,CISCO SYSTEMS INC,0.010527,0.003693
76076,7/13/90,CSCO,CISCO SYSTEMS INC,0.0047,0.003187
76076,7/16/90,CSCO,CISCO SYSTEMS INC,0.004132,0.00065
76076,7/17/90,CSCO,CISCO SYSTEMS INC,-0.004129,-0.002791
76076,7/18/90,CSCO,CISCO SYSTEMS INC,-0.008366,-0.003414
76076,7/19/90,CSCO,CISCO SYSTEMS INC,0.001463,-0.002016
76076,7/20/90,CSCO,CISCO SYSTEMS INC,-0.007857,0.000337
76076,7/23/90,CSCO,CISCO SYSTEMS INC,-0.018045,-0.016855
76076,7/24/90,CSCO,CISCO SYSTEMS INC,0.000485,-0.000559
76076,7/25/90,CSCO,CISCO SYSTEMS INC,0.003915,0.004958
76076,7/26/90,CSCO,CISCO SYSTEMS INC,-0.002186,0.001616
76076,7/27/90,CSCO,CISCO SYSTEMS INC,-0.006223,-0.002834
76076,7/30/90,CSCO,CISCO SYSTEMS INC,0.002877,-0.004053
76076,7/31/90,CSCO,CISCO SYSTEMS INC,0.001626,-0.000419
76076,8/1/90,CSCO,CISCO SYSTEMS INC,-0.001431,-0.00338
76076,8/2/90,CSCO,CISCO SYSTEMS INC,-0.011007,-0.008676
76076,8/3/90,CSCO,CISCO SYSTEMS INC,-0.017805,-0.018668
76076,8/6/90,CSCO,CISCO SYSTEMS INC,-0.031545,-0.025058
76076,8/7/90,CSCO,CISCO SYSTEMS INC,0.002032,0.001874
76076,8/8/90,CSCO,CISCO SYSTEMS INC,0.010735,0.007123
76076,8/9/90,CSCO,CISCO SYSTEMS INC,0.005941,0.006207
76076,8/10/90,CSCO,CISCO SYSTEMS INC,-0.010887,-0.004322
76076,8/13/90,CSCO,CISCO SYSTEMS INC,0.006975,-0.002921
76076,8/14/90,CSCO,CISCO SYSTEMS INC,0.002558,0.002934
76076,8/15/90,CSCO,CISCO SYSTEMS INC,0.002844,0.002752
76076,8/16/90,CSCO,CISCO SYSTEMS INC,-0.020332,-0.011029
76076,8/17/90,CSCO,CISCO SYSTEMS INC,-0.014446,-0.014395
76076,8/20/90,CSCO,CISCO SYSTEMS INC,-0.00083,-0.006045
76076,8/21/90,CSCO,CISCO SYSTEMS INC,-0.019041,-0.018483
76076,8/22/90,CSCO,CISCO SYSTEMS INC,-0.01479,-0.009425
76076,8/23/90,CSCO,CISCO SYSTEMS INC,-0.031435,-0.03266
76076,8/24/90,CSCO,CISCO SYSTEMS INC,0.013849,0.007588
76076,8/27/90,CSCO,CISCO SYSTEMS INC,0.03053,0.02257
76076,8/28/90,CSCO,CISCO SYSTEMS INC,0.000966,0.002874
76076,8/29/90,CSCO,CISCO SYSTEMS INC,0.007242,0.003257
76076,8/30/90,CSCO,CISCO SYSTEMS INC,-0.013141,-0.001865
76076,8/31/90,CSCO,CISCO SYSTEMS INC,0.009347,0.00436
76076,9/4/90,CSCO,CISCO SYSTEMS INC,0.000922,-0.002752
76076,9/5/90,CSCO,CISCO SYSTEMS INC,0.003995,0.003892
76076,9/6/90,CSCO,CISCO SYSTEMS INC,-0.009701,-0.003662
76076,9/7/90,CSCO,CISCO SYSTEMS INC,0.007489,0.004157
76076,9/10/90,CSCO,CISCO SYSTEMS INC,-0.003173,0.00034
76076,9/11/90,CSCO,CISCO SYSTEMS INC,-0.001575,-0.001895
76076,9/12/90,CSCO,CISCO SYSTEMS INC,0.003114,0.000876
76076,9/13/90,CSCO,CISCO SYSTEMS INC,-0.010233,-0.004936
76076,9/14/90,CSCO,CISCO SYSTEMS INC,-0.005623,-0.003353
76076,9/17/90,CSCO,CISCO SYSTEMS INC,0.002191,-0.001783
76076,9/18/90,CSCO,CISCO SYSTEMS INC,0.001077,-0.004385
76076,9/19/90,CSCO,CISCO SYSTEMS INC,-0.004999,-0.001525
76076,9/20/90,CSCO,CISCO SYSTEMS INC,-0.015241,-0.010107
76076,9/21/90,CSCO,CISCO SYSTEMS INC,-0.001749,-0.003866
76076,9/24/90,CSCO,CISCO SYSTEMS INC,-0.02055,-0.020215
76076,9/25/90,CSCO,CISCO SYSTEMS INC,0.009761,0.00014
76076,9/26/90,CSCO,CISCO SYSTEMS INC,-0.010293,-0.009086
76076,9/27/90,CSCO,CISCO SYSTEMS INC,-0.01432,-0.014499
76076,9/28/90,CSCO,CISCO SYSTEMS INC,0.014281,0.002455
76076,10/1/90,CSCO,CISCO SYSTEMS INC,0.026022,0.010866
76076,10/2/90,CSCO,CISCO SYSTEMS INC,0.002635,0.005902
76076,10/3/90,CSCO,CISCO SYSTEMS INC,-0.010339,-0.004204
76076,10/4/90,CSCO,CISCO SYSTEMS INC,0.001654,-0.001322
76076,10/5/90,CSCO,CISCO SYSTEMS INC,-0.00425,-0.004304
76076,10/8/90,CSCO,CISCO SYSTEMS INC,0.005437,0.000435
76076,10/9/90,CSCO,CISCO SYSTEMS INC,-0.024177,-0.014834
76076,10/10/90,CSCO,CISCO SYSTEMS INC,-0.015102,-0.01039
76076,10/11/90,CSCO,CISCO SYSTEMS INC,-0.017225,-0.01618
76076,10/12/90,CSCO,CISCO SYSTEMS INC,0.012247,0.004484
76076,10/15/90,CSCO,CISCO SYSTEMS INC,0.008452,-0.001047
76076,10/16/90,CSCO,CISCO SYSTEMS INC,-0.013141,-0.005997
76076,10/17/90,CSCO,CISCO SYSTEMS INC,0.000051,-0.002659
76076,10/18/90,CSCO,CISCO SYSTEMS INC,0.021595,0.010228
76076,10/19/90,CSCO,CISCO SYSTEMS INC,0.017335,0.009737
76076,10/22/90,CSCO,CISCO SYSTEMS INC,0.00785,0.000164
76076,10/23/90,CSCO,CISCO SYSTEMS INC,-0.0044,0.003095
76076,10/24/90,CSCO,CISCO SYSTEMS INC,0.000212,0.001772
76076,10/25/90,CSCO,CISCO SYSTEMS INC,-0.005624,0.000896
76076,10/26/90,CSCO,CISCO SYSTEMS INC,-0.015956,-0.008692
76076,10/29/90,CSCO,CISCO SYSTEMS INC,-0.008942,-0.006971
76076,10/30/90,CSCO,CISCO SYSTEMS INC,0.004255,-0.002863
76076,10/31/90,CSCO,CISCO SYSTEMS INC,0.000644,-0.001177
76076,11/1/90,CSCO,CISCO SYSTEMS INC,0.008038,0.001776
76076,11/2/90,CSCO,CISCO SYSTEMS INC,0.014964,0.008813
76076,11/5/90,CSCO,CISCO SYSTEMS INC,0.009564,0.003657
76076,11/6/90,CSCO,CISCO SYSTEMS INC,-0.006525,0.000589
76076,11/7/90,CSCO,CISCO SYSTEMS INC,-0.015161,-0.005777
76076,11/8/90,CSCO,CISCO SYSTEMS INC,0.00405,-0.00014
76076,11/9/90,CSCO,CISCO SYSTEMS INC,0.017564,0.007464
76076,11/12/90,CSCO,CISCO SYSTEMS INC,0.018471,0.011641
76076,11/13/90,CSCO,CISCO SYSTEMS INC,-0.002921,0.001501
76076,11/14/90,CSCO,CISCO SYSTEMS INC,0.007986,0.007265
76076,11/15/90,CSCO,CISCO SYSTEMS INC,-0.008507,0.001391
76076,11/16/90,CSCO,CISCO SYSTEMS INC,-0.000187,0.000551
76076,11/19/90,CSCO,CISCO SYSTEMS INC,0.00566,0.001382
76076,11/20/90,CSCO,CISCO SYSTEMS INC,-0.010211,-0.004564
76076,11/21/90,CSCO,CISCO SYSTEMS INC,0.001002,0.001081
76076,11/23/90,CSCO,CISCO SYSTEMS INC,-0.001949,0.004589
76076,11/26/90,CSCO,CISCO SYSTEMS INC,0.003073,-0.003579
76076,11/27/90,CSCO,CISCO SYSTEMS INC,0.00674,0.005611
76076,11/28/90,CSCO,CISCO SYSTEMS INC,0.000746,0.004612
76076,11/29/90,CSCO,CISCO SYSTEMS INC,-0.003503,0.001257
76076,11/30/90,CSCO,CISCO SYSTEMS INC,0.015779,0.010637
76076,12/3/90,CSCO,CISCO SYSTEMS INC,0.006589,0.000124
76076,12/4/90,CSCO,CISCO SYSTEMS INC,0.007183,0.00244
76076,12/5/90,CSCO,CISCO SYSTEMS INC,0.011524,0.011794
76076,12/6/90,CSCO,CISCO SYSTEMS INC,-0.001447,0.004238
76076,12/7/90,CSCO,CISCO SYSTEMS INC,-0.003235,0.001679
76076,12/10/90,CSCO,CISCO SYSTEMS INC,0.002372,-0.001361
76076,12/11/90,CSCO,CISCO SYSTEMS INC,-0.005682,-0.004517
76076,12/12/90,CSCO,CISCO SYSTEMS INC,0.009204,0.003213
76076,12/13/90,CSCO,CISCO SYSTEMS INC,-0.000649,0.001334
76076,12/14/90,CSCO,CISCO SYSTEMS INC,-0.007354,-0.002277
76076,12/17/90,CSCO,CISCO SYSTEMS INC,-0.003769,-0.008366
76076,12/18/90,CSCO,CISCO SYSTEMS INC,0.011516,0.000813
76076,12/19/90,CSCO,CISCO SYSTEMS INC,0.001052,0.003747
76076,12/20/90,CSCO,CISCO SYSTEMS INC,0.000605,0.001408
76076,12/21/90,CSCO,CISCO SYSTEMS INC,0.003009,0.000046
76076,12/24/90,CSCO,CISCO SYSTEMS INC,-0.003688,0.00137
76076,12/26/90,CSCO,CISCO SYSTEMS INC,0.002637,-0.001432
76076,12/27/90,CSCO,CISCO SYSTEMS INC,-0.005724,-0.002016
76076,12/28/90,CSCO,CISCO SYSTEMS INC,0.000361,-0.000151
76076,12/31/90,CSCO,CISCO SYSTEMS INC,0.00498,0.010273
76076,1/2/91,CSCO,CISCO SYSTEMS INC,-0.008814,0.010975
76076,1/3/91,CSCO,CISCO SYSTEMS INC,-0.01182,-0.002441
76076,1/4/91,CSCO,CISCO SYSTEMS INC,-0.002309,0.002093
76076,1/7/91,CSCO,CISCO SYSTEMS INC,-0.016347,-0.009454
76076,1/8/91,CSCO,CISCO SYSTEMS INC,-0.002727,-0.003873
76076,1/9/91,CSCO,CISCO SYSTEMS INC,-0.009093,-0.001875
76076,1/10/91,CSCO,CISCO SYSTEMS INC,0.00943,0.004086
76076,1/11/91,CSCO,CISCO SYSTEMS INC,0.000868,0.00171
76076,1/14/91,CSCO,CISCO SYSTEMS INC,-0.009509,-0.013101
76076,1/15/91,CSCO,CISCO SYSTEMS INC,0.003182,-0.000554
76076,1/16/91,CSCO,CISCO SYSTEMS INC,0.009465,0.006528
76076,1/17/91,CSCO,CISCO SYSTEMS INC,0.033071,0.023274
76076,1/18/91,CSCO,CISCO SYSTEMS INC,0.009022,0.000814
76076,1/21/91,CSCO,CISCO SYSTEMS INC,-0.000753,0.000705
76076,1/22/91,CSCO,CISCO SYSTEMS INC,-0.0059,0.004444
76076,1/23/91,CSCO,CISCO SYSTEMS INC,0.005906,0.008564
76076,1/24/91,CSCO,CISCO SYSTEMS INC,0.014341,0.013086
76076,1/25/91,CSCO,CISCO SYSTEMS INC,0.004249,0.011475
76076,1/28/91,CSCO,CISCO SYSTEMS INC,0.001523,0.006932
76076,1/29/91,CSCO,CISCO SYSTEMS INC,0.001067,0.007142
76076,1/30/91,CSCO,CISCO SYSTEMS INC,0.014962,0.015983
76076,1/31/91,CSCO,CISCO SYSTEMS INC,0.009568,0.013224
76076,2/1/91,CSCO,CISCO SYSTEMS INC,0.000271,0.011324
76076,2/4/91,CSCO,CISCO SYSTEMS INC,0.015715,0.019088
76076,2/5/91,CSCO,CISCO SYSTEMS INC,0.010277,0.013565
76076,2/6/91,CSCO,CISCO SYSTEMS INC,0.017859,0.014885
76076,2/7/91,CSCO,CISCO SYSTEMS INC,-0.003433,0.003348
76076,2/8/91,CSCO,CISCO SYSTEMS INC,0.006692,0.008712
76076,2/11/91,CSCO,CISCO SYSTEMS INC,0.023407,0.01508
76076,2/12/91,CSCO,CISCO SYSTEMS INC,-0.005439,0.003574
76076,2/13/91,CSCO,CISCO SYSTEMS INC,0.008805,0.008795
76076,2/14/91,CSCO,CISCO SYSTEMS INC,-0.011131,0.001423
76076,2/15/91,CSCO,CISCO SYSTEMS INC,0.011688,0.010002
76076,2/19/91,CSCO,CISCO SYSTEMS INC,0.001522,0.002096
76076,2/20/91,CSCO,CISCO SYSTEMS INC,-0.010218,-0.003443
76076,2/21/91,CSCO,CISCO SYSTEMS INC,-0.000247,0.006361
76076,2/22/91,CSCO,CISCO SYSTEMS INC,0.002227,0.006866
76076,2/25/91,CSCO,CISCO SYSTEMS INC,0.00439,0.005426
76076,2/26/91,CSCO,CISCO SYSTEMS INC,-0.01048,-0.003416
76076,2/27/91,CSCO,CISCO SYSTEMS INC,0.011476,0.007556
76076,2/28/91,CSCO,CISCO SYSTEMS INC,0.000805,0.009772
76076,3/1/91,CSCO,CISCO SYSTEMS INC,0.008371,0.006262
76076,3/4/91,CSCO,CISCO SYSTEMS INC,0.000792,0.011984
76076,3/5/91,CSCO,CISCO SYSTEMS INC,0.01872,0.014933
76076,3/6/91,CSCO,CISCO SYSTEMS INC,-0.000997,0.004454
76076,3/7/91,CSCO,CISCO SYSTEMS INC,0.000183,0.004281
76076,3/8/91,CSCO,CISCO SYSTEMS INC,-0.001836,0.005666
76076,3/11/91,CSCO,CISCO SYSTEMS INC,-0.005632,-0.000339
76076,3/12/91,CSCO,CISCO SYSTEMS INC,-0.008147,-0.002455
76076,3/13/91,CSCO,CISCO SYSTEMS INC,0.010826,0.007081
76076,3/14/91,CSCO,CISCO SYSTEMS INC,-0.001447,0.00516
76076,3/15/91,CSCO,CISCO SYSTEMS INC,-0.002086,-0.00123
76076,3/18/91,CSCO,CISCO SYSTEMS INC,-0.002448,0.001536
76076,3/19/91,CSCO,CISCO SYSTEMS INC,-0.012277,-0.00458
76076,3/20/91,CSCO,CISCO SYSTEMS INC,0.003677,0.004316
76076,3/21/91,CSCO,CISCO SYSTEMS INC,-0.002437,0.003451
76076,3/22/91,CSCO,CISCO SYSTEMS INC,0.001576,0.003131
76076,3/25/91,CSCO,CISCO SYSTEMS INC,0.006501,0.005513
76076,3/26/91,CSCO,CISCO SYSTEMS INC,0.016059,0.007365
76076,3/27/91,CSCO,CISCO SYSTEMS INC,0.000049,0.006347
76076,3/28/91,CSCO,CISCO SYSTEMS INC,-0.000331,0.005386
76076,4/1/91,CSCO,CISCO SYSTEMS INC,-0.007888,-0.001006
76076,4/2/91,CSCO,CISCO SYSTEMS INC,0.019316,0.009694
76076,4/3/91,CSCO,CISCO SYSTEMS INC,0.001303,0.00796
76076,4/4/91,CSCO,CISCO SYSTEMS INC,0.00319,0.005458
76076,4/5/91,CSCO,CISCO SYSTEMS INC,-0.008957,0.001111
76076,4/8/91,CSCO,CISCO SYSTEMS INC,0.005881,0.002053
76076,4/9/91,CSCO,CISCO SYSTEMS INC,-0.010069,-0.001068
76076,4/10/91,CSCO,CISCO SYSTEMS INC,-0.001836,0.000949
76076,4/11/91,CSCO,CISCO SYSTEMS INC,0.011524,0.008509
76076,4/12/91,CSCO,CISCO SYSTEMS INC,0.006035,0.005133
76076,4/15/91,CSCO,CISCO SYSTEMS INC,0.001969,0.001322
76076,4/16/91,CSCO,CISCO SYSTEMS INC,0.014234,0.006682
76076,4/17/91,CSCO,CISCO SYSTEMS INC,0.007752,0.006616
76076,4/18/91,CSCO,CISCO SYSTEMS INC,-0.004857,0.001468
76076,4/19/91,CSCO,CISCO SYSTEMS INC,-0.009834,-0.000865
76076,4/22/91,CSCO,CISCO SYSTEMS INC,-0.009337,-0.007944
76076,4/23/91,CSCO,CISCO SYSTEMS INC,0.001777,0.003613
76076,4/24/91,CSCO,CISCO SYSTEMS INC,0.002895,0.004466
76076,4/25/91,CSCO,CISCO SYSTEMS INC,-0.007304,-0.000625
76076,4/26/91,CSCO,CISCO SYSTEMS INC,-0.001376,-0.000129
76076,4/29/91,CSCO,CISCO SYSTEMS INC,-0.012575,-0.005352
76076,4/30/91,CSCO,CISCO SYSTEMS INC,0.002211,-0.003821
76076,5/1/91,CSCO,CISCO SYSTEMS INC,0.011984,0.007196
76076,5/2/91,CSCO,CISCO SYSTEMS INC,0.001921,0.004836
76076,5/3/91,CSCO,CISCO SYSTEMS INC,0.000813,0.003167
76076,5/6/91,CSCO,CISCO SYSTEMS INC,-0.00158,-0.001309
76076,5/7/91,CSCO,CISCO SYSTEMS INC,-0.005013,0.002367
76076,5/8/91,CSCO,CISCO SYSTEMS INC,0.002349,0.004043
76076,5/9/91,CSCO,CISCO SYSTEMS INC,0.011485,0.005198
76076,5/10/91,CSCO,CISCO SYSTEMS INC,-0.015676,-0.004073
76076,5/13/91,CSCO,CISCO SYSTEMS INC,0.001863,-0.000283
76076,5/14/91,CSCO,CISCO SYSTEMS INC,-0.01186,-0.00607
76076,5/15/91,CSCO,CISCO SYSTEMS INC,-0.009835,-0.007946
76076,5/16/91,CSCO,CISCO SYSTEMS INC,0.009216,0.003792
76076,5/17/91,CSCO,CISCO SYSTEMS INC,-0.000186,0.002145
76076,5/20/91,CSCO,CISCO SYSTEMS INC,-0.00007,-0.00078
76076,5/21/91,CSCO,CISCO SYSTEMS INC,0.007452,0.003274
76076,5/22/91,CSCO,CISCO SYSTEMS INC,0.002429,0.001972
76076,5/23/91,CSCO,CISCO SYSTEMS INC,-0.001321,0.00194
76076,5/24/91,CSCO,CISCO SYSTEMS INC,0.006378,0.005159
76076,5/28/91,CSCO,CISCO SYSTEMS INC,0.010609,0.00356
76076,5/29/91,CSCO,CISCO SYSTEMS INC,0.002654,0.003403
76076,5/30/91,CSCO,CISCO SYSTEMS INC,0.010107,0.007187
76076,5/31/91,CSCO,CISCO SYSTEMS INC,0.007129,0.006538
76076,6/3/91,CSCO,CISCO SYSTEMS INC,-0.002478,0.001578
